utctimestamp,01FI1101E/PV.CV,01FI1103/AI1/PV.CV,01AI1923/AI1/PV.CV,60PI0496/AI1/PV.CV,01TI1538/AI1/PV.CV,01HC1955/PID1/PV.CV
2019-01-22 00:00:00+00:00,2.077511341,4.680706919,82.87909088,1011.788786,0.036388949,11.71181127
2019-01-22 01:00:00+00:00,0.28970192,9.642470034,82.84540177,1010.595905,0.315070164,0.95972733
2019-01-22 02:00:00+00:00,6.468331928,-2.276868852,82.81171265,1009.370225,0.193157991,-10.46035702
2019-01-22 03:00:00+00:00,13.43207643,-12.11214068,82.77802354,1007.842935,0.327007665,-14.56188646
2019-01-22 04:00:00+00:00,-13.14152806,-7.738672849,82.74433442,1006.445506,0.647474259,4.689731304
2019-01-22 05:00:00+00:00,-11.90885896,4.224261278,82.71064531,1005.361314,0.812062437,10.99405365
2019-01-22 06:00:00+00:00,-12.71013052,4.218785194,82.67695619,1004.42403,0.868091799,3.157722321
2019-01-22 07:00:00+00:00,15.71845538,-22.10507768,82.90825221,1003.567703,0.533386137,-14.97455128
2019-01-22 08:00:00+00:00,-12.73023042,-4.36272906,83.61330558,1003.035329,0.112440228,-4.673041984
2019-01-22 09:00:00+00:00,-13.97944396,10.31006081,84.32773642,1002.585663,-0.363651904,2.467242262
2019-01-22 10:00:00+00:00,-12.01534318,-15.27201115,85.04216727,1002.056615,-0.008484613,7.364809387
2019-01-22 11:00:00+00:00,-9.891882856,14.29311315,85.75659811,1001.484411,0.563609067,-0.876605341
2019-01-22 12:00:00+00:00,-2.065383568,18.56699637,86.47102896,1000.80054,0.662714148,-7.679721315
2019-01-22 13:00:00+00:00,5.931367752,-22.53066017,87.1854598,999.9865723,0.881726772,-14.48360641
2019-01-22 14:00:00+00:00,16.06967866,8.558840936,87.89989065,999.4179789,1.14558566,2.658928693
2019-01-22 15:00:00+00:00,1.494242812,-7.8198369,88.35759004,998.9914221,1.247806727,0.290957809
2019-01-22 16:00:00+00:00,-6.865488123,-10.07314632,88.5437478,998.6708984,1.195472442,-16.64925859
2019-01-22 17:00:00+00:00,-4.550557397,-7.600841866,88.72985255,998.5178019,1.098181667,12.58213038
2019-01-22 18:00:00+00:00,7.004806221,-5.128921931,88.91595729,997.9790395,0.945994181,-8.677810346
2019-01-22 19:00:00+00:00,-11.48567518,21.40880866,89.10206204,997.5099843,0.799001705,8.265189562
2019-01-22 20:00:00+00:00,14.64606532,-12.09232933,89.28816678,996.9895036,0.908676367,7.003147065
2019-01-22 21:00:00+00:00,-17.5389878,7.469661364,89.47427152,996.514974,1.614931716,-2.939483421
2019-01-22 22:00:00+00:00,-5.262010725,-19.06870106,89.66088234,996.0623335,1.741096217,2.049010426
2019-01-22 23:00:00+00:00,10.55685075,-20.65355212,89.89024205,995.482629,1.516315403,9.546159092
2019-01-23 00:00:00+00:00,10.02323284,19.14839349,90.14696075,994.7453314,0.742878718,-6.283331024
2019-01-23 01:00:00+00:00,-7.772462889,-10.29120054,90.40367945,994.344045,0.490371959,0.738748942
2019-01-23 02:00:00+00:00,-12.91983828,6.343604427,90.66039816,993.8270264,0.267199355,2.550587567
2019-01-23 03:00:00+00:00,6.464638524,6.52671898,90.91711686,993.3016154,-0.218097625,-15.03112079
2019-01-23 04:00:00+00:00,1.502405611,-14.63645439,91.17383556,993.1730347,-0.721075018,-8.955625595
2019-01-23 05:00:00+00:00,1.846752075,2.890873473,91.43055426,993.3947957,-0.937477335,-15.56782426
2019-01-23 06:00:00+00:00,-16.1169999,15.24989335,91.67935045,993.8813477,-1.01860585,12.27780669
2019-01-23 07:00:00+00:00,-12.90249389,-18.7114583,91.77859808,994.4501614,-0.981154987,14.88846649
2019-01-23 08:00:00+00:00,16.05657913,-18.49073459,91.82106096,995.006384,-0.874537903,1.798472742
2019-01-23 09:00:00+00:00,-12.59416532,-18.49042524,91.86352384,995.7775675,-0.802187088,6.027270346
2019-01-23 10:00:00+00:00,10.18466547,0.398260575,91.90598672,996.4762929,-0.823249466,-16.73260389
2019-01-23 11:00:00+00:00,-1.176441734,-9.273111304,91.94844961,996.949565,-0.694285193,-13.31047623
2019-01-23 12:00:00+00:00,-12.39137581,-5.899884382,91.99091249,997.4984894,-0.462761644,6.919801766
2019-01-23 13:00:00+00:00,-3.682438538,19.50837787,92.03337537,998.0374807,-0.179959534,-2.275779143
2019-01-23 14:00:00+00:00,8.418414226,8.04408323,92.06738023,998.7590355,-0.378372476,-16.48991497
2019-01-23 15:00:00+00:00,11.47865593,-11.47540414,92.02711018,999.5983613,-0.612188687,1.798472742
2019-01-23 16:00:00+00:00,3.983029234,14.83692494,91.96948543,1000.573099,-0.663339713,12.88215793
2019-01-23 17:00:00+00:00,2.011480667,19.30577632,91.91186069,1001.502135,-0.574850769,12.49878507
2019-01-23 18:00:00+00:00,11.26098356,-18.03833275,91.85423594,1002.247503,-0.450139554,3.187783395
2019-01-23 19:00:00+00:00,0.577195172,16.13655638,91.79661119,1002.621845,-0.334194936,-16.65432384
2019-01-23 20:00:00+00:00,-4.571696593,-13.77133227,91.73898644,1003.194805,-0.374628005,10.92963538
2019-01-23 21:00:00+00:00,-14.51368087,-18.94455196,91.68136169,1003.949768,-0.318351154,-14.2275017
2019-01-23 22:00:00+00:00,-3.338964672,-23.22106755,91.62877611,1004.382065,-0.15864117,8.486167948
2019-01-23 23:00:00+00:00,14.27561502,6.689048141,91.60112096,1004.927756,0.00181144,16.5603903
2019-01-24 00:00:00+00:00,-5.808611699,-22.99714886,91.57684672,1005.484497,-0.076197836,16.03431911
2019-01-24 01:00:00+00:00,-8.138564086,3.767419826,91.55257247,1005.953756,-0.242979022,7.510291229
2019-01-24 02:00:00+00:00,-5.287568441,14.56097397,91.52829823,1006.161682,-0.295851719,11.93278966
2019-01-24 03:00:00+00:00,1.47662108,-20.74928506,91.50402399,1006.393616,-0.386963509,-15.92391956
2019-01-24 04:00:00+00:00,-16.13236621,-21.87612274,91.47974975,1006.600423,-0.479832924,-4.503066092
2019-01-24 05:00:00+00:00,16.41468466,9.384328329,91.4554755,1007.01291,-0.577380139,12.74425751
2019-01-24 06:00:00+00:00,-4.394824314,16.58804251,91.42101552,1007.133626,-0.740179097,-3.499911811
2019-01-24 07:00:00+00:00,2.39994474,-7.014855824,91.35624094,1007.822611,-1.006668417,12.91144989
2019-01-24 08:00:00+00:00,-10.41693114,-2.516626468,91.28945275,1008.221375,-0.925572628,2.017436734
2019-01-24 09:00:00+00:00,-3.850301935,-10.61714816,91.22266455,1008.347285,-0.186481645,8.758917947
2019-01-24 10:00:00+00:00,-17.9139415,8.259354643,91.15587636,1008.975378,0.816883302,-15.82114545
2019-01-24 11:00:00+00:00,-5.827741465,-19.17582863,91.08908816,1008.966574,1.647990454,0.290957809
2019-01-24 12:00:00+00:00,38.77132865,12.30695352,91.02229997,1008.869043,2.707325267,8.791260752
2019-01-24 13:00:00+00:00,-5.918707777,-22.32153325,90.95551178,1008.599131,2.367664786,8.817769197
2019-01-24 14:00:00+00:00,-2.096482067,13.65571378,90.95630094,1008.744327,2.208242088,-6.116138644
2019-01-24 15:00:00+00:00,0.07041389,9.152658991,91.07919073,1009.084371,2.3284718,4.247005415
2019-01-24 16:00:00+00:00,-8.644104005,-6.595653331,91.20458332,1009.084981,2.220855957,5.983347504
2019-01-24 17:00:00+00:00,-4.733381789,17.00962589,91.32997591,1009.625593,1.752326092,-2.82607704
2019-01-24 18:00:00+00:00,1.522735419,-9.054149613,91.45536851,1010.316322,1.296400136,-12.46944909
2019-01-24 19:00:00+00:00,-8.568113788,-6.848571023,91.5807611,1010.631231,1.046610911,4.584173686
2019-01-24 20:00:00+00:00,-10.91425758,12.74616557,91.7061537,1011.02247,0.818547914,6.256097488
2019-01-24 21:00:00+00:00,-15.52045323,-23.65733593,91.83154629,1011.327703,0.490074202,10.77029175
2019-01-24 22:00:00+00:00,-8.047696008,-5.892044816,92.12048275,1011.584381,-0.132761808,-13.971397
2019-01-24 23:00:00+00:00,10.34592405,7.857229533,92.58239752,1011.644246,-0.686879385,12.6904715
2019-01-25 00:00:00+00:00,1.413143017,21.11544785,93.04434607,1011.777608,-0.572234158,-8.014106076
2019-01-25 01:00:00+00:00,-7.184784167,-11.03478002,93.50629461,1012.173904,-1.189734877,-13.14328385
2019-01-25 02:00:00+00:00,-7.734193275,9.426684495,93.96824315,1012.32105,-1.810750118,-7.793127688
2019-01-25 03:00:00+00:00,12.54269844,14.37656486,94.43019169,1012.028208,-1.915867909,3.241569402
2019-01-25 04:00:00+00:00,-8.265244299,20.8981892,94.89214024,1012.187459,-0.885595146,-1.002953438
2019-01-25 05:00:00+00:00,17.00775695,1.567460871,95.35150452,1012.350576,-0.304212809,183.0568997
2019-01-25 06:00:00+00:00,-14.09201342,-20.26721174,95.61012089,1012.183136,-0.068857763,2711.338358
2019-01-25 07:00:00+00:00,10.54723498,17.2755449,95.7427495,1012.359807,0.321162118,4319.875306
2019-01-25 08:00:00+00:00,-7.5003433,-11.08570654,95.87537811,1012.608793,0.745513507,4430.14266
2019-01-25 09:00:00+00:00,-7.558852392,-20.30842961,96.00800672,1012.475684,1.365956192,4797.973011
2019-01-25 10:00:00+00:00,8.083548328,9.373910831,96.14063533,1012.21757,2.236003509,4828.517548
2019-01-25 11:00:00+00:00,230.3572645,5.780041673,96.27326394,1011.378508,2.792577091,4856.315412
2019-01-25 12:00:00+00:00,98.3371498,20.3960449,96.40589255,1010.982157,3.201808946,4831.808874
2019-01-25 13:00:00+00:00,8.083369714,-8.617419602,96.53441257,1010.441742,3.33851447,4850.7537
2019-01-25 14:00:00+00:00,-10.67638543,-22.09989808,96.58406114,1009.760717,3.167330052,4426.579215
2019-01-25 15:00:00+00:00,3.917041248,20.61619404,96.60350597,1009.506963,3.100928209,1.321107358
2019-01-25 16:00:00+00:00,-12.04863537,7.144357357,96.6229508,1009.454854,3.141725839,2.843442933
2019-01-25 17:00:00+00:00,8.934692221,11.88644112,96.64239563,1009.396667,3.164656879,-3.701573103
2019-01-25 18:00:00+00:00,5.187074115,11.88589007,96.66184046,1009.312464,3.639041474,-7.522484637
2019-01-25 19:00:00+00:00,12.24510721,0.608202441,96.68128528,1009.12646,4.358749581,10.00820207
2019-01-25 20:00:00+00:00,-11.90579441,7.35244051,96.70073011,1009.006042,5.360878139,2.341865793
2019-01-25 21:00:00+00:00,2.325901603,19.26865811,96.72457615,1009.000154,5.932438878,8.168537706
2019-01-25 22:00:00+00:00,-4.240526149,-5.90717139,96.78515578,1008.829742,6.33912396,-10.9596524
2019-01-25 23:00:00+00:00,14.44534777,11.63597959,96.85397701,1008.830251,6.592320095,6.595547515
2019-01-26 00:00:00+00:00,-10.44973159,18.15989612,96.92279824,1008.765249,6.741396649,14.11920462
2019-01-26 01:00:00+00:00,-9.557982924,-2.517774099,96.99161947,1008.401716,6.592036183,13.78427168
2019-01-26 02:00:00+00:00,-2.967883995,14.58786486,97.0604407,1008.029364,6.370484433,1.653100132
2019-01-26 03:00:00+00:00,-4.219761694,-1.16020709,97.12926193,1007.697205,6.298128273,-2.080038039
2019-01-26 04:00:00+00:00,-13.6427515,13.69342679,97.19808316,1007.387583,5.714501081,-7.28196822
2019-01-26 05:00:00+00:00,8.033507711,10.31729412,97.25203302,1007.006445,5.811242275,-6.706518876
2019-01-26 06:00:00+00:00,-5.117730427,5.127237979,97.23467602,1006.960808,6.176570018,5.095881336
2019-01-26 07:00:00+00:00,12.6633304,21.31760839,97.20799225,1006.594625,6.42005803,-1.75900625
2019-01-26 08:00:00+00:00,9.456972076,-16.89478547,97.18130848,1006.320882,6.326390334,-16.80577228
2019-01-26 09:00:00+00:00,-8.866837916,-2.280608268,97.15462471,1005.837128,6.754149764,-1.511298484
2019-01-26 10:00:00+00:00,-14.53533719,12.10313326,97.12794094,1005.281352,7.426467241,-13.96459818
2019-01-26 11:00:00+00:00,-6.901477548,21.32277072,97.10125716,1004.13711,7.794784667,-8.694409164
2019-01-26 12:00:00+00:00,10.28548112,-1.61875403,97.07457339,1002.702196,8.115316447,-2.441128732
2019-01-26 13:00:00+00:00,-5.170406553,-0.04832592,97.01069234,1001.523388,8.5595231,12.29021905
2019-01-26 14:00:00+00:00,-14.04264501,-4.095995075,96.83715429,1000.477193,8.775375117,10.96548478
2019-01-26 15:00:00+00:00,15.83882779,-13.5432666,96.65645248,999.327824,8.926672477,11.52230929
2019-01-26 16:00:00+00:00,12.99528696,-9.969026311,96.47575067,997.9451877,8.794219934,1070.455933
2019-01-26 17:00:00+00:00,5.394353596,4.865265409,96.29504885,996.6882544,8.603035857,4575.311782
2019-01-26 18:00:00+00:00,89.60329816,16.56370097,96.11434704,995.2746657,8.513701114,4761.42144
2019-01-26 19:00:00+00:00,193.0613969,1.945123949,95.93364523,993.8064989,8.41320842,4834.613564
2019-01-26 20:00:00+00:00,261.0096177,0.809469936,95.75294341,992.2468541,8.408052586,4828.750917
2019-01-26 21:00:00+00:00,304.4458876,-17.86079226,95.57684867,990.6211896,8.612603726,4822.687881
2019-01-26 22:00:00+00:00,313.8709756,4.636683763,95.408912,989.1715887,8.937884131,4846.685132
2019-01-26 23:00:00+00:00,294.7608342,-16.67144168,95.24113166,987.8338619,8.903107865,4825.944121
2019-01-27 00:00:00+00:00,282.7607993,43.71921085,95.07335132,986.4522836,8.824831879,4827.052959
2019-01-27 01:00:00+00:00,314.2754798,29.17918705,94.90557098,985.3482515,8.868484798,4833.132984
2019-01-27 02:00:00+00:00,304.3159292,39.98784347,94.73779065,984.4466918,8.730858352,4855.623811
2019-01-27 03:00:00+00:00,315.170492,36.88696578,94.57001031,983.4241689,7.99502713,4835.574144
2019-01-27 04:00:00+00:00,350.2531032,29.49467874,94.40222997,982.7827969,7.577502555,4856.326648
2019-01-27 05:00:00+00:00,344.1923014,37.95523613,94.35924935,982.1445482,7.396805523,4841.089092
2019-01-27 06:00:00+00:00,361.3961667,26.58481738,94.44812418,981.6622518,7.208928959,4860.012748
2019-01-27 07:00:00+00:00,353.5281165,43.64417755,94.53702377,981.4539185,6.935998771,4877.819719
2019-01-27 08:00:00+00:00,349.1684389,36.97233969,94.62592335,981.4918111,6.610623532,4889.389866
2019-01-27 09:00:00+00:00,348.4891892,54.35479798,94.71482294,981.7791626,6.515379924,4914.820462
2019-01-27 10:00:00+00:00,358.7925607,37.02656369,94.80372252,982.7562506,5.954228557,4939.875435
2019-01-27 11:00:00+00:00,379.5540751,25.30330149,94.89262211,983.6105791,5.600662228,5011.219866
2019-01-27 12:00:00+00:00,402.1195292,43.31025614,94.97743226,984.5056878,4.954824127,5046.379066
2019-01-27 13:00:00+00:00,387.2381534,51.43607641,94.75716848,985.4772152,5.223723219,5048.173671
2019-01-27 14:00:00+00:00,395.7492858,21.7113205,94.34730201,986.3082174,5.457883423,5093.725119
2019-01-27 15:00:00+00:00,422.6159183,28.02243815,93.93743553,986.9793819,5.535598056,5163.966081
2019-01-27 16:00:00+00:00,409.7261569,59.39175703,93.52756905,987.4080811,5.477450855,5181.126137
2019-01-27 17:00:00+00:00,433.9656344,31.78079567,93.11770257,987.6413879,5.829851894,5168.695075
2019-01-27 18:00:00+00:00,418.0969762,31.46822144,92.70783609,988.0629883,6.004864942,5178.329889
2019-01-27 19:00:00+00:00,408.5298048,53.67029599,92.29796961,988.1654256,6.302708256,5187.143211
2019-01-27 20:00:00+00:00,423.2075414,27.16995767,91.89981399,988.3988851,5.530026578,5179.229458
2019-01-27 21:00:00+00:00,416.0893423,44.91575515,91.71826074,988.4138896,5.185612205,5156.558301
2019-01-27 22:00:00+00:00,424.2253165,62.03435356,91.61810277,988.2216288,5.233318506,5171.626835
2019-01-27 23:00:00+00:00,435.2696231,45.61778026,91.51794479,988.3363241,5.565774252,5159.366711
2019-01-28 00:00:00+00:00,405.797955,61.11727307,91.41778681,988.5293161,5.11487446,5168.876399
2019-01-28 01:00:00+00:00,418.9421742,37.22515628,91.31762883,988.7885499,5.292009444,5185.034029
2019-01-28 02:00:00+00:00,414.7257489,55.52296274,91.21747085,989.2159969,4.863343313,5176.22637
2019-01-28 03:00:00+00:00,414.3542817,19.92332722,91.11731287,989.527258,4.525755166,5175.660234
2019-01-28 04:00:00+00:00,412.8444974,31.71185699,91.0246693,990.1148471,4.398112372,5183.528586
2019-01-28 05:00:00+00:00,409.0400499,52.81507904,90.99553884,990.671309,4.300165099,5163.532233
2019-01-28 06:00:00+00:00,415.6805619,26.26787389,90.98080411,991.6019399,4.387132498,5185.33062
2019-01-28 07:00:00+00:00,406.7249787,52.22295342,90.96606939,992.8145804,3.814249035,5157.873276
2019-01-28 08:00:00+00:00,409.8940324,51.82236926,90.95133466,993.8106995,4.686060168,5182.456871
2019-01-28 09:00:00+00:00,411.5844554,55.5065772,90.93659993,994.7716312,5.413456223,5166.797685
2019-01-28 10:00:00+00:00,437.917372,61.96561576,90.9218652,996.0417311,4.92761004,5194.373838
2019-01-28 11:00:00+00:00,412.9239647,37.37868151,90.90713047,997.1766521,4.427974654,5194.373146
2019-01-28 12:00:00+00:00,434.3803319,19.76278563,90.88717437,997.9270311,5.344975242,5202.535496
2019-01-28 13:00:00+00:00,432.208963,28.502061,90.83482205,998.9518615,4.593697034,5220.883013
2019-01-28 14:00:00+00:00,423.4391024,23.55080715,90.77688836,999.7225829,5.273033644,5217.990769
2019-01-28 15:00:00+00:00,443.0689285,22.31422156,90.71895468,1000.700253,4.72998987,5245.094114
2019-01-28 16:00:00+00:00,444.8191257,45.03440433,90.661021,1001.519582,4.099569429,5235.061765
2019-01-28 17:00:00+00:00,456.0636273,21.33133844,90.60308732,1002.497574,3.694108219,5249.008772
2019-01-28 18:00:00+00:00,425.4112612,26.78432845,90.54515363,1003.27963,3.934637351,5230.646436
2019-01-28 19:00:00+00:00,442.2910152,63.83522578,90.48721995,1004.085078,3.55912323,5253.597719
2019-01-28 20:00:00+00:00,410.3053759,24.11437192,90.4681002,1004.754761,3.37622681,4882.965487
2019-01-28 21:00:00+00:00,11.5795702,8.127769478,90.59180319,1005.084225,2.885281945,-13.56016089
2019-01-28 22:00:00+00:00,16.69315239,10.06063573,90.7287669,1005.327688,2.865875029,1.919668809
2019-01-28 23:00:00+00:00,9.033708097,17.47341146,90.8657306,1005.432032,2.883526113,8.197966964
2019-01-29 00:00:00+00:00,-12.47608811,-10.41391906,91.00269431,1005.245163,2.890509906,-2.934418155
2019-01-29 01:00:00+00:00,-14.39526224,20.83953522,91.13965802,1005.243484,2.934435865,-3.770380055
2019-01-29 02:00:00+00:00,-15.60425395,20.60875945,91.27662172,1005.263067,2.50473815,-10.29132558
2019-01-29 03:00:00+00:00,-1.558120595,10.25979924,91.41358543,1005.019443,2.192034336,-15.38727516
2019-01-29 04:00:00+00:00,-7.063077539,0.587126916,91.36059922,1004.860123,1.66548653,-1.764071493
2019-01-29 05:00:00+00:00,16.05013795,-14.48447302,90.88864518,1004.581065,1.274669606,-15.30621159
2019-01-29 06:00:00+00:00,-13.81606751,18.11816879,90.40162894,1004.08256,1.068160656,1.504763806
2019-01-29 07:00:00+00:00,11.95554565,10.02473539,89.9146127,1003.554708,1.366539935,-16.73032215
2019-01-29 08:00:00+00:00,11.76517836,19.68653257,89.42759645,1003.074436,1.790090421,6.175033931
2019-01-29 09:00:00+00:00,7.479594082,-15.61676974,88.94058021,1002.389943,2.259803564,-13.39803376
2019-01-29 10:00:00+00:00,3.178116982,-3.258461363,88.45356397,1001.563556,3.569689388,-0.916550377
2019-01-29 11:00:00+00:00,-16.73748736,7.075674892,87.96654773,1000.433365,4.514265523,-14.56838042
2019-01-29 12:00:00+00:00,11.18435079,18.5272718,87.2319468,999.2472687,4.980860378,-11.62842192
2019-01-29 13:00:00+00:00,14.09223211,0.970186577,86.17116866,998.0460256,5.923420399,-3.436437989
2019-01-29 14:00:00+00:00,3.421251278,-23.55132952,85.10889022,997.1103113,6.357347932,0.545230951
2019-01-29 15:00:00+00:00,14.99112441,9.955135534,84.04661178,996.3521118,6.123584605,2195.306783
2019-01-29 16:00:00+00:00,6.443637611,19.62749285,82.98433334,995.5529582,5.70838366,4632.840604
2019-01-29 17:00:00+00:00,-13.13643108,-18.15353224,81.9220549,994.8758259,5.565070439,4674.080092
2019-01-29 18:00:00+00:00,-4.654311285,-22.67032485,80.85977646,994.2654114,4.892087259,1387.492766
2019-01-29 19:00:00+00:00,-7.850835238,12.42121764,79.79768347,993.6201681,3.550083582,14.02252115
2019-01-29 20:00:00+00:00,-4.297226217,-22.87265783,79.72328455,992.9835997,2.140518448,-15.75274915
2019-01-29 21:00:00+00:00,3.708955381,-12.51446316,80.58372713,992.3406087,1.689796988,-15.26310819
2019-01-29 22:00:00+00:00,-4.476744943,-21.48876566,81.4441697,991.5473256,1.596221915,3.839405864
2019-01-29 23:00:00+00:00,6.033586611,-18.77630397,82.30461228,990.9414244,1.355952961,7.590867471
2019-01-30 00:00:00+00:00,-10.87824109,-19.89043795,83.16505485,990.3359477,1.060389359,8.695819213
2019-01-30 01:00:00+00:00,-17.63366327,14.29578808,84.02549743,989.9583944,0.912916028,-12.80660291
2019-01-30 02:00:00+00:00,4.958899361,19.24655963,84.88594,989.608078,0.510054388,-4.940726716
2019-01-30 03:00:00+00:00,2.323604521,-1.884051846,85.74775317,989.6206665,0.062664185,2.788603622
2019-01-30 04:00:00+00:00,-1.370015187,9.810353383,86.67880986,989.6010844,-0.156236171,-9.094954953
2019-01-30 05:00:00+00:00,6.272068989,19.93080963,87.64859629,989.4985962,-0.183829704,10.4784897
2019-01-30 06:00:00+00:00,8.046214912,5.987560196,88.61838272,989.5553843,-0.173809246,-3.273868181
2019-01-30 07:00:00+00:00,11.42932205,-3.689197506,89.58816915,989.949646,-0.1055385,-3.235387325
2019-01-30 08:00:00+00:00,8.386218977,-11.10119467,90.55795559,990.3642782,0.057127036,8.343469618
2019-01-30 09:00:00+00:00,7.675344775,-10.65436948,91.52774202,990.7726034,0.221447916,3.083544125
2019-01-30 10:00:00+00:00,2.509330674,-22.12557133,92.49752845,991.1018683,0.487259907,-16.76507053
2019-01-30 11:00:00+00:00,8.376896776,-8.648332566,93.42089885,991.1863047,0.924411815,3.834340609
2019-01-30 12:00:00+00:00,-15.28266294,20.79259085,93.64779141,991.0772044,1.510931692,-13.81482245
2019-01-30 13:00:00+00:00,16.37168603,-7.552896884,93.64111198,991.3203532,1.441338929,15.49015925
2019-01-30 14:00:00+00:00,1.477936904,17.39874754,93.63443254,991.6623789,1.924511702,53.05662958
2019-01-30 15:00:00+00:00,13.5236756,16.95292594,93.62775311,992.0621338,3.022493884,2883.030241
2019-01-30 16:00:00+00:00,15.4489081,4.343513276,93.62107368,992.4507751,3.105364896,4674.052437
2019-01-30 17:00:00+00:00,72.75145811,-17.44408142,93.61439425,993.0060889,2.604094525,4770.264264
2019-01-30 18:00:00+00:00,189.6539543,19.22847025,93.60771482,993.2714239,2.077298306,4847.374655
2019-01-30 19:00:00+00:00,223.6865953,-7.293081721,93.59778887,993.3912653,1.5435781,4836.937115
2019-01-30 20:00:00+00:00,289.9898239,8.459747557,93.56445936,993.4571025,1.108189595,4830.843308
2019-01-30 21:00:00+00:00,312.1703825,-0.076192809,93.52649279,993.4721069,0.812894542,4829.733241
2019-01-30 22:00:00+00:00,304.7058553,-6.214436979,93.48852621,993.6164551,0.596865537,4868.674578
2019-01-30 23:00:00+00:00,329.9306194,21.50134743,93.45055964,993.6613159,0.373084291,4941.662625
2019-01-31 00:00:00+00:00,370.153623,44.42883253,93.41259307,993.5474854,0.313298346,5070.138929
2019-01-31 01:00:00+00:00,408.9296015,34.17019037,93.3746265,993.7601929,0.127105832,5229.525317
2019-01-31 02:00:00+00:00,417.891242,25.80727316,93.33665993,993.9054565,-0.366751345,5359.239035
2019-01-31 03:00:00+00:00,448.0870855,56.57011425,93.3489664,993.8606974,-1.072902644,5461.861092
2019-01-31 04:00:00+00:00,478.3525456,39.96059926,93.5636611,993.8172099,-1.285579855,5512.619124
2019-01-31 05:00:00+00:00,463.9003981,59.61664302,93.79963664,993.7833862,-1.208591667,5504.746191
2019-01-31 06:00:00+00:00,458.2093424,39.78599863,94.03561218,993.7833862,-1.170516913,5533.042148
2019-01-31 07:00:00+00:00,446.2939069,53.08688829,94.27158771,993.978241,-1.190459287,5506.924462
2019-01-31 08:00:00+00:00,470.3994227,42.83847576,94.50756325,994.1346436,-1.591246729,5527.195276
2019-01-31 09:00:00+00:00,474.5438257,29.61098898,94.74353879,993.9375,-1.153873338,5508.758808
2019-01-31 10:00:00+00:00,474.8589091,48.03174989,94.97951432,993.8525594,-0.358294449,5520.400823
2019-01-31 11:00:00+00:00,466.9571585,61.58499683,95.15952493,993.7454936,-0.491079149,5530.934621
2019-01-31 12:00:00+00:00,470.7095694,32.47631192,95.20516086,993.3848775,0.122178412,5505.60229
2019-01-31 13:00:00+00:00,445.6646179,52.42834411,95.24492122,992.7678664,0.150069904,5529.176416
2019-01-31 14:00:00+00:00,459.7849539,45.75643743,95.28468159,992.332723,-0.089304157,5509.720988
2019-01-31 15:00:00+00:00,467.1958287,62.29711227,95.32444196,991.8107619,-0.773711085,5512.710313
2019-01-31 16:00:00+00:00,472.1451147,37.03969661,95.36420233,990.6149465,-1.020870572,5524.079395
2019-01-31 17:00:00+00:00,481.5642057,27.27089543,95.4039627,990.0182088,-0.947005412,5531.998549
2019-01-31 18:00:00+00:00,477.9193407,52.82246539,95.44372307,989.3625599,-1.027274692,5528.507646
2019-01-31 19:00:00+00:00,473.2611266,27.12794756,95.4575619,988.2121325,-0.944332987,5527.838877
2019-01-31 20:00:00+00:00,476.5568257,28.98371224,95.43360096,987.288434,-0.958260283,5512.791563
2019-01-31 21:00:00+00:00,471.8246061,29.69666552,95.40931802,986.5669047,-0.788404227,5509.052218
2019-01-31 22:00:00+00:00,475.0579585,50.29997285,95.38503508,985.7321726,-0.609584059,5522.990636
2019-01-31 23:00:00+00:00,466.8070915,58.55356396,95.36075214,984.9932468,-0.564323442,5527.230881
2019-02-01 00:00:00+00:00,470.2316221,33.94263714,95.3364692,984.3712565,-0.262033017,5528.487169
2019-02-01 01:00:00+00:00,466.0947499,45.33175758,95.31218626,983.8423229,-0.431572706,5504.644443
2019-02-01 02:00:00+00:00,492.2806249,21.68152837,95.28808124,983.504367,-0.720165189,5505.353848
2019-02-01 03:00:00+00:00,481.5244272,43.68624992,95.36053046,983.5171458,-0.543661838,5519.277564
2019-02-01 04:00:00+00:00,483.1381159,41.77905277,95.51415485,983.4915873,-0.284636672,5507.300342
2019-02-01 05:00:00+00:00,485.9294037,54.70332051,95.66777925,983.7536886,-0.101470814,5516.768957
2019-02-01 06:00:00+00:00,488.6902027,49.37532023,95.82140364,983.9545074,0.096440468,5512.79381
2019-02-01 07:00:00+00:00,472.9991115,24.61525367,95.97502804,984.4492798,0.485161811,5519.455206
2019-02-01 08:00:00+00:00,466.1095139,23.06574192,96.12865243,984.7894594,0.64910632,5536.944769
2019-02-01 09:00:00+00:00,472.3171161,50.54520813,96.28227682,984.9622318,0.934002088,5555.468703
2019-02-01 10:00:00+00:00,476.4610181,51.89286548,96.43270577,985.2885688,1.526936515,5567.156151
2019-02-01 11:00:00+00:00,468.8987723,43.94133831,96.46919791,985.7304688,3.453083385,5594.574209
2019-02-01 12:00:00+00:00,473.6706647,30.0956986,96.44885455,985.678894,4.662603393,5580.019622
2019-02-01 13:00:00+00:00,464.101699,58.5644591,96.42851119,985.887736,4.732392453,5597.220983
2019-02-01 14:00:00+00:00,468.6839411,43.41703081,96.40816783,985.9571635,4.316709144,5592.288576
2019-02-01 15:00:00+00:00,466.7991358,55.56444743,96.38782447,985.8172913,3.855850162,5565.064826
2019-02-01 16:00:00+00:00,486.2162668,41.18719239,96.36748111,986.1552734,3.374301221,5560.981078
